Timestamp,mercator_x,mercator_y,SOG,COG,Type,Visited,Classed,ClusterIndex,latitude,longitude
2018-04-01 00:00:02,1.3160586498968026E7,4619523.321268183,8.5,245.3,机动船在航,true,true,-1,38.28329333333333,118.22356
2018-04-01 00:00:05,1.3512573162881816E7,4522714.977907897,0.0,271.1,机动船在航,true,true,-1,37.597456666666666,121.38551
2018-04-01 00:00:06,1.3539657751589276E7,4712410.947737741,0.0,94.5,帆船在航,true,true,6,38.93532,121.628815
2018-04-01 00:00:06,1.3543073590164265E7,4653834.780686985,14.9,86.4,机动船在航,true,true,-1,38.52483333333333,121.6595
2018-04-01 00:00:07,1.35541220496255E7,4651145.838741167,7.8,16.4,机动船在航,true,true,-1,38.50593333333333,121.75875
2018-04-01 00:00:10,1.3133637534506852E7,4632085.961026452,10.6,239.7,机动船在航,true,true,2,38.37182333333333,117.98147333333333
2018-04-01 00:00:10,1.3360392739797965E7,4576525.54747261,7.8,152.9,帆船在航,true,true,-1,37.97946666666667,120.01845
2018-04-01 00:00:11,1.3382464055237545E7,4523983.29001524,0.0,200.0,机动船在航,true,true,8,37.60648333333334,120.21672
2018-04-01 00:00:12,1.3313963977642871E7,4852417.854567396,0.0,61.1,机动船在航,true,true,-1,39.906868333333335,119.60137333333331
2018-04-01 00:00:13,1.347887230023906E7,4932928.318999481,8.5,180.6,机动船在航,true,true,-1,40.459406666666666,121.08277
2018-04-01 00:00:14,1.3595818249161996E7,4914390.010348065,0.0,106.2,机动船在航,true,true,-1,40.33257833333333,122.13331333333332
2018-04-01 00:00:15,1.314628825250557E7,4693977.851955183,10.9,308.0,机动船在航,true,true,-1,38.8064,118.09511666666668
2018-04-01 00:00:16,1.3444117984148435E7,4560379.405318088,8.5,275.0,机动船在航,true,true,-1,37.86505,120.77056666666668
2018-04-01 00:00:17,1.313955973141705E7,4667145.721007138,7.5,126.4,机动船在航,true,true,-1,38.61832,118.03467333333332
2018-04-01 00:00:17,1.3314014999076156E7,4852378.672370055,0.0,336.1,机动船在航,true,true,-1,39.906598333333335,119.60183166666668
2018-04-01 00:00:17,1.3115384663133964E7,4669238.907959356,0.0,265.7,机动船在航,true,true,-1,38.63301,117.817505
2018-04-01 00:00:18,1.355871397862072E7,4905547.66272697,12.3,60.0,机动船在航,true,true,-1,40.272,121.8
2018-04-01 00:00:18,1.337845377058172E7,4670880.699789104,16.3,95.0,机动船在航,true,true,-1,38.64453,120.180695
2018-04-01 00:00:19,1.363115625044935E7,4414937.658085701,0.2,303.0,机动船在航,true,true,-1,36.82640666666666,122.45076
2018-04-01 00:00:19,1.347805799816391E7,4648612.619090338,11.9,107.9,机动船在航,true,true,-1,38.48812333333333,121.075455
2018-04-01 00:00:20,1.3468982120079532E7,4970788.045658882,0.0,269.4,机动船在航,true,true,-1,40.71767833333333,120.993925
2018-04-01 00:00:20,1.3161210815778889E7,4647918.38064502,9.6,60.8,机动船在航,true,true,-1,38.483241666666665,118.22916833333332
2018-04-01 00:00:22,1.3424615551491383E7,4585900.665787362,1.9,319.2,在航,true,true,-1,38.04582,120.59537333333331
2018-04-01 00:00:24,1.3551819034893472E7,4908513.528087307,9.2,213.3,机动船在航,true,true,-1,40.292325,121.73806166666668
2018-04-01 00:00:25,1.3558095042251913E7,4554867.2438184405,12.0,56.0,机动船在航,true,true,-1,37.825948333333336,121.79444
2018-04-01 00:00:26,1.3118307541897226E7,4615369.894908738,0.0,0.0,机动船在航,true,true,2,38.254,117.84376166666668
2018-04-01 00:00:27,1.332131533128238E7,4856566.720356487,0.0,0.0,机动船在航,true,true,-1,39.935451666666665,119.66741166666668
2018-04-01 00:00:27,1.3393962430974068E7,4530773.344588156,0.0,60.2,机动船在航,true,true,8,37.65479,120.32001166666667
2018-04-01 00:00:29,1.3393039406862907E7,4531046.360353898,0.0,7.3,机动船在航,true,true,8,37.656731666666666,120.31172
2018-04-01 00:00:33,1.3170290590045445E7,4649920.162034822,7.4,66.0,机动船在航,true,true,-1,38.49731666666667,118.31073333333332
2018-04-01 00:00:40,1.3149594070317158E7,4622495.032320669,0.0,91.1,机动船在航,true,true,-1,38.304245,118.12481333333334
2018-04-01 00:00:45,1.343485842890425E7,4583434.78901956,9.8,269.6,机动船在航,true,true,-1,38.02837333333333,120.68738666666668
2018-04-01 00:00:46,1.352893601483352E7,4555304.848831951,15.5,5.1,在航,true,true,-1,37.82905333333333,121.5325
2018-04-01 00:00:53,1.352359453460029E7,4537028.721313651,7.9,198.9,机动船在航,true,true,-1,37.699265,121.48451666666666
2018-04-01 00:00:53,1.3460368960011888E7,4575546.891064097,11.0,102.3,机动船在航,true,true,-1,37.97253666666667,120.91655166666666
2018-04-01 00:00:56,1.3140151208978131E7,4587861.442969527,0.1,360.0,机动船在航,true,true,-1,38.05969,118.03998666666666
2018-04-01 00:00:56,1.317438529198179E7,4691000.788787589,8.2,118.3,机动船在航,true,true,-1,38.785556666666665,118.34751666666666
2018-04-01 00:00:59,1.3394225144972345E7,4865146.699317881,0.1,90.5,机动船在航,true,true,-1,39.994525,120.32237166666668
2018-04-01 00:01:02,1.3392061279603802E7,4529884.276629124,0.0,274.3,机动船在航,true,true,8,37.64846666666666,120.30293333333331
2018-04-01 00:01:03,1.3594553659746584E7,4532165.916835365,10.9,113.4,机动船在航,true,true,-1,37.66469333333333,122.12195333333334
2018-04-01 00:01:14,1.3361145630620698E7,4874307.361920682,0.0,124.5,机动船在航,true,true,-1,40.05754,120.02521333333334
2018-04-01 00:01:21,1.3591154333562728E7,4907258.73296686,0.0,324.9,机动船在航,true,true,-1,40.28372666666667,122.09141666666666
2018-04-01 00:01:23,1.3664306267145168E7,4379917.550190077,10.0,184.2,机动船在航,true,true,-1,36.574176666666666,122.74855166666669
2018-04-01 00:01:35,1.3401079642617935E7,4307860.548838971,0.0,0.0,机动船在航,true,true,3,36.05259333333333,120.38394666666667
2018-04-01 00:01:38,1.3560422918336883E7,4543997.38687553,8.4,110.6,机动船在航,true,true,-1,37.74878,121.81535166666669
2018-04-01 00:01:45,1.3474038622416334E7,4569474.13149818,8.1,107.6,机动船在航,true,true,-1,37.92952,121.03934833333334
2018-04-01 00:02:00,1.3465112840112044E7,4770275.43334522,9.4,198.0,机动船在航,true,true,-1,39.3385,120.95916666666666
2018-04-01 00:02:30,1.3105382977951156E7,4720129.218581984,0.1,312.8,机动船在航,true,true,0,38.98923166666667,117.72765833333334
2018-04-01 00:02:46,1.3649808016664252E7,4404905.687210856,14.3,174.9,机动船在航,true,true,-1,36.75423666666666,122.61831166666668
2018-04-01 00:03:07,1.3634746675092405E7,4406554.561026278,10.3,341.4,机动船在航,true,true,-1,36.76610333333333,122.48301333333332
2018-04-01 00:03:30,1.3633652775562877E7,4427616.598161765,0.0,0.0,机动船在航,true,true,-1,36.917521666666666,122.47318666666666
2018-04-01 00:04:06,1.3152602294023365E7,4632034.844984468,102.3,360.0,在航,true,true,-1,38.37146333333333,118.15183666666668
2018-04-01 00:04:08,1.3572233545245076E7,4687271.999014337,10.5,152.5,机动船在航,true,true,-1,38.75944166666667,121.92144833333332
2018-04-01 00:04:08,1.3629392949715186E7,4424015.400053929,0.0,170.5,机动船在航,true,true,-1,36.89165333333333,122.43492
2018-04-01 00:04:31,1.3501508376561932E7,4641017.187689182,6.0,308.8,机动船在航,true,true,-1,38.43469666666667,121.28611333333332
2018-04-01 00:05:00,1.3112302411966383E7,4718183.0506834015,0.0,261.1,机动船在航,true,true,0,38.97564166666667,117.78981666666668
2018-04-01 00:05:00,1.3387299588385122E7,4533184.332391485,0.0,92.5,机动船在航,true,true,8,37.671935,120.26015833333334
2018-04-01 00:05:00,1.3267495140471105E7,4472541.152515889,0.0,16.6,帆船在航,true,true,-1,37.23948833333333,119.18393666666668
2018-04-01 00:05:00,1.3724308400345163E7,4527042.531978059,14.7,119.4,机动船在航,true,true,-1,37.62825166666666,123.28756
2018-04-01 00:05:00,1.3398605938000027E7,4592489.662838305,10.7,286.6,机动船在航,true,true,-1,38.092418333333335,120.361725
2018-04-01 00:05:00,1.350737676905159E7,4305460.183512268,11.7,240.5,机动船在航,true,true,-1,36.035158333333335,121.33883
2018-04-01 00:05:01,1.3162562790994575E7,4706954.411349636,12.6,287.2,机动船在航,true,true,-1,38.89718166666667,118.24131333333334
2018-04-01 00:05:01,1.311700751577724E7,4625874.85708538,0.0,68.9,机动船在航,true,true,2,38.328066666666665,117.83208333333332
2018-04-01 00:05:02,1.367061882440308E7,4466257.024187439,14.0,152.7,机动船在航,true,true,-1,37.19453333333333,122.80525833333331
2018-04-01 00:05:02,1.3727358925457869E7,4337025.691486905,20.3,182.4,机动船在航,true,true,-1,36.264125,123.31496333333334
2018-04-01 00:05:02,1.3644146121830018E7,4404401.349509385,8.8,216.9,机动船在航,true,true,-1,36.75060666666667,122.56745
2018-04-01 00:05:04,1.310949511994106E7,4711056.972439275,0.0,139.4,机动船在航,true,true,0,38.92585833333333,117.76459833333334
2018-04-01 00:05:05,1.3678115264445588E7,4476597.666102071,9.3,2.2,机动船在航,true,true,-1,37.26849333333333,122.8726
2018-04-01 00:05:05,1.334760027498097E7,4179592.7676529246,9.8,267.0,机动船在航,true,true,-1,35.11553333333333,119.90353333333331
2018-04-01 00:05:05,1.3722464949577626E7,4451775.356523988,14.0,152.0,机动船在航,true,true,-1,37.090833333333336,123.271
2018-04-01 00:05:06,1.3190881727322444E7,4694935.001091289,10.2,96.9,机动船在航,true,true,-1,38.8131,118.49570666666666
2018-04-01 00:05:06,1.3678504511598391E7,4307355.466532556,12.4,359.7,机动船在航,true,true,-1,36.048925,122.87609666666668
2018-04-01 00:05:07,1.3795004811493186E7,4343893.949009856,12.7,336.3,机动船在航,true,true,-1,36.313856666666666,123.92263666666666
2018-04-01 00:05:07,1.3203661390397998E7,4649682.392993407,9.9,95.2,机动船在航,true,true,-1,38.495645,118.61050833333331
2018-04-01 00:05:07,1.3574671627625937E7,4708090.163198105,11.2,269.7,机动船在航,true,true,-1,38.905121666666666,121.94335
2018-04-01 00:05:08,1.3653861344856516E7,4509159.080638759,10.1,173.8,操纵能力受限,true,true,-1,37.50091,122.65472333333334
2018-04-01 00:05:08,1.3820251144342674E7,4836429.827171656,0.0,278.3,机动船在航,true,true,-1,39.79660833333333,124.14942833333332
2018-04-01 00:05:08,1.3659230283897478E7,4539127.110917465,9.1,336.8,机动船在航,true,true,-1,37.71417833333334,122.70295333333334
2018-04-01 00:05:09,1.3279698168584345E7,4705501.530262848,9.6,293.7,机动船在航,true,true,-1,38.88702333333333,119.29355833333334
2018-04-01 00:05:10,1.3283194528257675E7,4634584.330907607,9.8,113.0,机动船在航,true,true,-1,38.38941666666667,119.32496666666668
2018-04-01 00:05:10,1.3782057983648956E7,4511089.550732604,11.6,330.0,机动船在航,true,true,-1,37.51466666666666,123.80633333333331
2018-04-01 00:05:11,1.3186315216277622E7,4714705.987096958,0.0,316.7,帆船在航,true,true,1,38.951355,118.454685
2018-04-01 00:05:15,1.3105166461541563E7,4716039.452311673,0.0,91.5,机动船在航,true,true,0,38.96067,117.72571333333332
2018-04-01 00:05:15,1.3523786004124455E7,4410543.714075292,0.0,111.0,机动船在航,true,true,-1,36.794805,121.48623666666668
2018-04-01 00:05:16,1.3695422847809156E7,4339055.168614271,8.4,237.5,机动船在航,true,true,-1,36.278823333333335,123.02807666666666
2018-04-01 00:05:16,1.3265492688364211E7,4560101.389498055,0.0,238.1,帆船在航,true,true,-1,37.86307833333333,119.16594833333332
2018-04-01 00:05:17,1.3652074667029284E7,4497592.129733085,0.0,171.8,机动船在航,true,true,-1,37.41843,122.63867333333332
2018-04-01 00:05:18,1.3112174951149426E7,4717971.844481743,0.0,64.1,机动船在航,true,true,0,38.97416666666667,117.78867166666669
2018-04-01 00:05:18,1.368093684247223E7,4314211.770906556,9.1,180.0,机动船在航,true,true,-1,36.098706666666665,122.89794666666668
2018-04-01 00:05:21,1.3292077638090491E7,4180823.982664284,0.0,86.2,机动船在航,true,true,4,35.12458,119.404765
2018-04-01 00:05:22,1.364219023837678E7,4543430.036612778,10.0,149.5,机动船在航,true,true,-1,37.74475,122.54988
2018-04-01 00:05:22,1.3570435921001252E7,4709942.827006553,4.7,272.9,机动船在航,true,true,-1,38.91807166666667,121.9053
2018-04-01 00:05:24,1.3303919619988598E7,4208576.236895682,0.0,219.3,机动船在航,true,true,-1,35.32823,119.51114333333334
2018-04-01 00:05:25,1.3384506396828637E7,4177998.379522307,13.0,101.7,机动船在航,true,true,-1,35.10381666666667,120.23506666666668
2018-04-01 00:05:28,1.3270873130419225E7,4609117.155972004,0.0,135.7,机动船在航,true,true,-1,38.209878333333336,119.21428166666666
2018-04-01 00:05:31,1.3387657480548022E7,4299663.270412879,0.0,84.3,机动船在航,true,true,3,35.99303666666667,120.26337333333332
2018-04-01 00:05:32,1.3112150460861448E7,4717913.137098535,0.0,134.6,机动船在航,true,true,0,38.97375666666667,117.78845166666666
2018-04-01 00:05:38,1.3121138767613068E7,4715547.2260093335,10.8,102.0,机动船在航,true,true,0,38.957231666666665,117.869195
2018-04-01 00:05:42,1.328970727506654E7,4177649.141602171,0.0,228.6,机动船在航,true,true,4,35.10125,119.38347166666668
2018-04-01 00:05:42,1.3573895359710138E7,4702271.1340502575,7.9,146.0,机动船在航,true,true,-1,38.86443166666667,121.93637666666666
2018-04-01 00:05:55,1.3601961600793907E7,4502412.946831379,1.0,319.6,机动船在航,true,true,-1,37.45281666666666,122.1885
2018-04-01 00:06:03,1.358000253250754E7,4659835.516657604,10.4,330.2,机动船在航,true,true,-1,38.566993333333336,121.99123833333331
2018-04-01 00:06:05,1.3272244215480823E7,4478588.849921907,9.0,44.2,机动船在航,true,true,-1,37.28272666666667,119.22659833333331
2018-04-01 00:06:09,1.3186350281917222E7,4714760.143031646,0.0,82.6,机动船在航,true,true,1,38.95173333333334,118.455
2018-04-01 00:06:16,1.3755695116306812E7,4185938.572812373,11.9,171.0,机动船在航,true,true,-1,35.16215,123.56951166666668
2018-04-01 00:06:31,1.3290698204067083E7,4180118.988730962,0.1,129.6,机动船在航,true,true,4,35.1194,119.39237333333334
2018-04-01 00:06:31,1.3664969545777809E7,4367336.422154781,10.3,181.2,机动船在航,true,true,5,36.48336,122.75451
2018-04-01 00:06:35,1.3668417295940164E7,4385271.955860916,11.7,185.0,机动船在航,true,true,-1,36.612795,122.78548166666668
2018-04-01 00:06:57,1.3306689619984506E7,4215306.421282635,0.0,153.3,机动船在航,true,true,-1,35.37754,119.53602666666669
2018-04-01 00:07:12,1.338761443701158E7,4299660.518687026,0.0,238.8,机动船在航,true,true,3,35.99301666666667,120.26298666666666
2018-04-01 00:08:27,1.3781668365431182E7,4433748.707365932,14.9,264.5,操纵能力受限,true,true,-1,36.96155,123.80283333333334
2018-04-01 00:08:30,1.3700139269101582E7,4524862.721569526,16.7,302.8,机动船在航,true,true,-1,37.612741666666665,123.070445
2018-04-01 00:08:31,1.3473239162939956E7,4659053.437697425,13.0,303.0,机动船在航,true,true,-1,38.5615,121.03216666666668
2018-04-01 00:09:10,1.3186309464770596E7,4714750.600114685,0.0,343.2,机动船在航,true,true,1,38.95166666666667,118.45463333333332
2018-04-01 00:09:15,1.3305552676918536E7,4204063.54072179,0.0,0.0,机动船在航,true,true,-1,35.29515,119.52581333333332
2018-04-01 00:09:31,1.3286036143792655E7,4175717.1928047775,0.0,360.0,机动船在航,true,true,4,35.08705,119.35049333333332
2018-04-01 00:10:02,1.3642973927591968E7,4571722.355605306,20.5,296.7,机动船在航,true,true,-1,37.94544833333333,122.55692
2018-04-01 00:10:05,1.3543580650444832E7,4712050.315214986,0.0,195.0,机动船在航,true,true,6,38.9328,121.664055
2018-04-01 00:10:05,1.3211066177393084E7,4726601.709060977,0.0,360.0,机动船在航,true,true,-1,39.03441,118.67702666666666
2018-04-01 00:10:05,1.3657724131187044E7,4478049.28119323,0.0,224.9,机动船在航,true,true,-1,37.27887,122.68942333333334
2018-04-01 00:10:06,1.3180413056875762E7,4704242.375811175,7.7,48.0,机动船在航,true,true,1,38.878218333333336,118.401665
2018-04-01 00:10:11,1.3307420989039017E7,4215098.899318117,0.0,243.6,机动船在航,true,true,-1,35.37602,119.54259666666668
2018-04-01 00:10:12,1.3670223083613312E7,4481888.188998862,13.0,181.3,机动船在航,true,true,-1,37.306305,122.80170333333334
2018-04-01 00:10:16,1.345809470281498E7,4765792.454095207,6.0,179.4,机动船在航,true,true,-1,39.30734666666667,120.89612166666667
2018-04-01 00:10:30,1.3347326985631073E7,4224482.254783388,0.2,53.8,机动船在航,true,true,-1,35.44472,119.90107833333332
2018-04-01 00:10:32,1.3287508715123368E7,4176150.2647470697,0.0,273.8,机动船在航,true,true,4,35.09023333333333,119.36372166666666
2018-04-01 00:10:46,1.3582089587427432E7,4966146.509178799,0.0,173.5,帆船在航,true,true,-1,40.68606833333333,122.00998666666666
2018-04-01 00:11:06,1.361037178832334E7,4546112.200279375,9.4,125.9,机动船在航,true,true,-1,37.7638,122.26405
2018-04-01 00:11:07,1.3666053797618136E7,4437775.956275216,11.2,181.6,机动船在航,true,true,-1,36.990451666666665,122.76425
2018-04-01 00:11:09,1.3607737041508747E7,4391832.104670188,0.2,163.7,机动船在航,true,true,-1,36.66008333333333,122.24038166666666
2018-04-01 00:11:12,1.3330558559667911E7,4204810.527313395,7.5,257.0,机动船在航,true,true,-1,35.300626666666666,119.750445
2018-04-01 00:11:19,1.3651784865288254E7,4497847.695207977,1.2,205.3,在航,true,true,-1,37.420253333333335,122.63607
2018-04-01 00:11:26,1.37891525603297E7,4326587.017972097,12.2,341.7,机动船在航,true,true,-1,36.18848,123.870065
2018-04-01 00:11:35,1.3483499109341398E7,4781100.185162871,0.0,203.6,机动船在航,true,true,-1,39.41366666666666,121.12433333333334
2018-04-01 00:11:57,1.3542554841337169E7,4712545.472674601,0.1,29.4,机动船在航,true,true,6,38.93626,121.65484
2018-04-01 00:11:58,1.3404457261501089E7,4191258.282513157,8.8,66.2,机动船在航,true,true,-1,35.201208333333334,120.41428833333332
2018-04-01 00:12:35,1.3307341210070614E7,4215012.432986598,0.0,261.1,机动船在航,true,true,-1,35.375386666666664,119.54188
2018-04-01 00:13:09,1.3652215300652657E7,4497544.241099577,0.0,331.8,机动船在航,true,true,-1,37.41808833333333,122.63993666666669
2018-04-01 00:14:17,1.3419836234686663E7,4315877.551723808,0.0,61.8,机动船在航,true,true,-1,36.110796666666666,120.55244
2018-04-01 00:15:06,1.3291324005137822E7,4176734.598551461,0.1,260.9,机动船在航,true,true,4,35.094528333333336,119.397995
2018-04-01 00:15:09,1.3303340202039016E7,4622790.571937461,7.5,291.4,机动船在航,true,true,-1,38.30632833333333,119.50593833333332
2018-04-01 00:15:15,1.3112320037552424E7,4718240.08904482,0.0,152.2,机动船在航,true,true,0,38.97604,117.789975
2018-04-01 00:15:21,1.312602476559647E7,4714492.706182832,11.3,98.5,机动船在航,true,true,-1,38.949865,117.91308666666669
2018-04-01 00:15:27,1.3652863922219008E7,4598349.971597444,17.4,136.2,机动船在航,true,true,-1,38.13383833333334,122.64576333333332
2018-04-01 00:16:00,1.328387153629418E7,4613252.944124718,8.5,130.2,机动船在航,true,true,-1,38.239065,119.33104833333331
2018-04-01 00:16:18,1.3747284372179924E7,4545062.014568196,10.1,130.1,机动船在航,true,true,-1,37.75634166666666,123.49395666666666
2018-04-01 00:16:26,1.3478106793207372E7,4559808.811143659,11.1,336.3,机动船在航,true,true,-1,37.861003333333336,121.07589333333334
2018-04-01 00:18:12,1.3400295211272812E7,4294793.348879172,0.2,306.5,机动船在航,true,true,3,35.957633333333334,120.3769
2018-04-01 00:19:06,1.3299599310550911E7,4177014.645257888,0.0,0.0,机动船在航,true,true,4,35.09658666666667,119.47233333333334
2018-04-01 00:19:46,1.373499210294156E7,4391189.160195456,20.0,354.7,机动船在航,true,true,-1,36.65545,123.38353333333332
2018-04-01 00:20:43,1.3286696639438031E7,4612870.989614795,7.4,104.3,机动船在航,true,true,-1,38.23637,119.35642666666666
2018-04-01 00:22:45,1.3432976572912388E7,4319318.772827777,0.0,209.0,机动船在航,true,true,-1,36.13576666666667,120.67048166666666
2018-04-01 00:24:35,1.3392539767881732E7,4310509.80539414,0.0,126.1,机动船在航,true,true,3,36.07183166666667,120.30723166666668
2018-04-01 00:27:04,1.3246043503530266E7,4751548.043952665,0.0,121.0,机动船在航,true,true,-1,39.20826666666667,118.99123333333333
2018-04-01 00:30:16,1.3526011466277895E7,4288664.917801116,10.7,46.9,机动船在航,true,true,-1,35.91305833333333,121.50622833333334
2018-04-01 00:30:51,1.347490320379483E7,4769844.1247954,10.1,62.5,机动船在航,true,true,-1,39.335503333333335,121.047115
2018-04-01 00:31:12,1.3123615811815703E7,4625491.015030061,2.1,63.0,在航,true,true,2,38.325361666666666,117.89144666666668
2018-04-01 00:33:09,1.3452552290900867E7,4554357.784849385,0.0,308.7,机动船在航,true,true,-1,37.82233333333333,120.84633333333332
2018-04-01 00:34:02,1.3111299794419304E7,4717957.286928201,1.3,209.8,在航,true,true,0,38.974065,117.78081
2018-04-01 00:34:18,1.3664578814365124E7,4413560.024833404,10.2,184.6,机动船在航,true,true,-1,36.8165,122.751
2018-04-01 00:34:32,1.3663633155290836E7,4390022.476676411,9.8,181.8,机动船在航,true,true,-1,36.64704166666667,122.742505
2018-04-01 00:34:33,1.3774645589822002E7,4402329.60086951,8.6,148.1,机动船在航,true,true,-1,36.73569333333333,123.73974666666666
2018-04-01 00:35:03,1.3186823389753092E7,4721079.525337999,3.1,155.0,机动船在航,true,true,1,38.99586666666666,118.45925
2018-04-01 00:35:44,1.3676035445292598E7,4420112.560963026,7.5,2.5,帆船在航,true,true,-1,36.86360833333333,122.85391666666666
2018-04-01 00:40:03,1.3254587831046104E7,4650857.305515735,13.0,272.5,机动船在航,true,true,-1,38.503905,119.06798833333332
2018-04-01 00:40:08,1.3249443015246611E7,4750141.898590396,5.8,162.3,机动船在航,true,true,-1,39.19847833333333,119.02177166666668
2018-04-01 00:40:23,1.324700010902115E7,4751334.703313768,8.3,285.2,在航,true,true,-1,39.20678166666666,118.99982666666666
2018-04-01 00:41:40,1.3480647475052243E7,4539413.948649032,0.0,192.1,机动船在航,true,true,-1,37.71621666666667,121.09871666666666
2018-04-01 00:43:46,1.3548658117952395E7,4598231.327041814,11.8,124.0,机动船在航,true,true,-1,38.133,121.70966666666666
2018-04-01 00:45:58,1.367205818541904E7,4347333.520992338,9.8,2.9,机动船在航,true,true,5,36.33875,122.81818833333334
2018-04-01 00:47:53,1.3139810942401277E7,4583288.051592601,8.4,18.9,在航,true,true,-1,38.027335,118.03693
2018-04-01 00:47:54,1.3528705397955092E7,4655060.214426818,9.8,78.9,机动船在航,true,true,-1,38.533445,121.53042833333332
2018-04-01 00:50:16,1.3291379850415708E7,4650706.285202034,9.7,304.0,机动船在航,true,true,-1,38.50284333333333,119.39849666666667
2018-04-01 00:50:46,1.3298201694344E7,4638285.903988822,12.8,282.8,机动船在航,true,true,-1,38.415475,119.45977833333332
2018-04-01 00:51:08,1.3123530652405247E7,4625473.514255011,6.7,31.5,在航,true,true,2,38.32523833333333,117.89068166666668
2018-04-01 00:57:45,1.3684250452648172E7,4175025.673176445,15.2,2.3,机动船在航,true,true,-1,35.081966666666666,122.92771333333332
2018-04-01 00:58:45,1.3307705039273022E7,4552619.141601788,0.0,303.1,机动船在航,true,true,-1,37.809995,119.54514833333332
2018-04-01 01:00:04,1.3237137202136869E7,4640905.629652185,10.1,99.9,机动船在航,true,true,-1,38.43391166666667,118.91122666666666
2018-04-01 01:01:15,1.3232958082920002E7,4678405.868318919,0.1,45.9,机动船在航,true,true,-1,38.69730833333333,118.873685
2018-04-01 01:05:10,1.3287305928117642E7,4586438.5348754125,10.6,351.3,机动船在航,true,true,-1,38.049625,119.3619
2018-04-01 01:05:26,1.3398024850258084E7,4193554.027076397,11.6,249.1,机动船在航,true,true,-1,35.21805833333333,120.356505
2018-04-01 01:06:05,1.365677939977518E7,4164983.994840693,8.9,181.1,机动船在航,true,true,-1,35.008115,122.68093666666668
2018-04-01 01:25:09,1.342608775175713E7,4836517.483960757,0.0,50.5,操纵能力受限,true,true,-1,39.79721333333333,120.60859833333332
2018-04-01 01:30:08,1.3554571409303335E7,4718381.851048191,102.3,360.0,在航,true,true,6,38.97703,121.76278666666668
2018-04-01 01:34:34,1.314460695712962E7,4606041.660568749,0.0,89.0,机动船在航,true,true,-1,38.18816666666667,118.08001333333333
2018-04-01 01:37:29,1.332234318124737E7,4854678.832165884,0.0,159.2,机动船在航,true,true,-1,39.922446666666666,119.676645
2018-04-01 01:40:06,1.3186356033424243E7,4722251.716934134,0.2,45.1,机动船在航,true,true,1,39.00405,118.45505166666666
2018-04-01 01:42:42,1.349645317295253E7,4644054.827355443,9.8,310.2,机动船在航,true,true,-1,38.45606833333333,121.24070166666668
2018-04-01 01:45:58,1.3261010409067422E7,4605758.403204527,0.0,92.7,机动船在航,true,true,-1,38.186166666666665,119.12568333333331
2018-04-01 01:48:52,1.3445821914487503E7,4676998.888632067,6.8,139.1,机动船在航,true,true,-1,38.68744333333333,120.78587333333331
2018-04-01 01:50:04,1.3789470006410947E7,4498994.312336004,16.4,283.8,机动船在航,true,true,-1,37.42843333333333,123.87291666666668
2018-04-01 01:53:47,1.3608467297368355E7,4504546.243876459,0.0,162.0,机动船在航,true,true,-1,37.468028333333336,122.24694166666669
2018-04-01 01:55:28,1.3275901060753386E7,4496960.951719734,102.3,360.0,在航,true,true,-1,37.41392666666667,119.25944833333334
